"id","id_name","Heading_date","Plant_height","Num_panicles","Num_effective_panicles","Yield","Grain_weight","Spikelet_length","Grain_length","Grain_width","Grain_thickness"
"402","W202","99","112","17","17","52.279998779","25.690000534","26.920000076294","10.010000229","2.7200000286","1.9400000572205"
"403","W203","105","185.6000061","16","16","55.13999939","23.920000076","28.239999771118","8.779999733","2.8699998856","1.9199999570847"
"404","W204","93","154.19999695","17.799999237","17.799999237060547","50","21.770000458","24.120000839233","7.8899998665","3.0199999809","1.8899999856949"
"405","W205","93","161.80000305","15.199999809","15.199999809265137","44.069999695","21.670000076","25.5","7.8699998856","3.0499999523","1.8999999761581"
"406","W206","110","112","12.199999809","12.199999809265137","32.659999847","31.479999542","29.360000610352","10.640000343","3.0499999523","2.0799999237061"
"407","W207","99","114.59999847","11.800000191","11.800000190734863","42.970001221","28.670000076","25.540000915527","8.0699996948","3.5599999428","2.2599999904633"
"408","W208","100","119.59999847","6.1999998093","6.199999809265137","45.720001221","29.159999847","23.010000228882","7.5700001717","3.7100000381","2.3599998950958"
"409","W209","109","142.3999939","14.600000381","14.600000381469727","55.340000153","23.540000916","22.479999542236","7.4400000572","3.5099999905","2.0599999427795"
"410","W210","87","166.3999939","23.399999619","23.399999618530273","92.660003662","24.090000153","28.319999694824","8.2399997711","3","2.0199999809265"
"411","W211","94","97","20.200000763","20.200000762939453","25.219999313","17.040000916","21.450000762939","9.1199998856","2.4700000286","1.7699999809265"
"412","W212","105","159.6000061","23.200000763","23.200000762939453","66.980003357","21.659999847","23.35000038147","7.3800001144","3.25","1.9800000190735"
"413","W213","116","137.3999939","13","13","31.379999161","19.280000687","22.329999923706","8.4499998093","2.5299999714","1.7999999523163"
"414","W214","105","153.80000305","14.600000381","14.600000381469727","40.569999695","23.909999847","23.200000762939","9.470000267","2.6099998951","1.9299999475479"
"415","W215","101","154.3999939","16.600000381","16.600000381469727","53.439998627","23.829999924","23.989999771118","9.3599996567","2.7300000191","1.9299999475479"
"416","W216","108","113.80000305","13.800000191","13.600000381469727","47.569999695","23.899999619","28.639999389648","9.1400003433","2.75","1.9500000476837"
"417","W217","114","133.80000305","9.8000001907","9.399999618530273","20.5","16.899999619","24.989999771118","7.9600000381","3.1500000954","1.7400000095367"
"418","W218","116","133.6000061","9.8000001907","9.199999809265137","22.260000229","18.540000916","24.510000228882","8.0799999237","3.0899999142","1.7599999904633"
"419","W219","87","161","18.799999237","18.799999237060547","35","21.920000076","26.340000152588","9.7700004578","2.4600000381","1.8700000047684"
"420","W220","109","172","18.600000381","18.600000381469727","42.36000061","22.469999313","30.14999961853","9.5200004578","2.3800001144","1.8700000047684"
"421","W221","120","112.40000153","20.200000763","20.200000762939453","25.909999847","17.379999161","22.370000839233","8.970000267","2.6700000763","1.710000038147"
"422","W222","105","115.59999847","17.399999619","16.600000381469727","55.669998169","24.840000153","28.670000076294","9.7700004578","2.7899999619","1.9800000190735"
"423","W223","90","103.59999847","15.199999809","15.199999809265137","52.590000153","26.790000916","23.559999465942","9.1899995804","3.1700000763","1.9900000095367"
"424","W224","91","116","17","17","45.400001526","19.690000534","26.010000228882","8.8500003815","2.5199999809","1.8300000429153"
"425","W225","105","90.199996948","6.8000001907","6.800000190734863","28.370000839","24.790000916","24.5","9.5600004196","2.8199999332","1.9199999570847"
"426","W226","85","93.199996948","11.600000381","11.600000381469727","34.590000153","28.079999924","22.420000076294","8.8699998856","3.2999999523","1.9700000286102"
"427","W227","92","106.59999847","17.399999619","17.399999618530273","50.009998322","25.319999695","27.079999923706","10.289999962","2.6800000668","1.9099999666214"
"428","W228","105","115","16.200000763","15.800000190734863","41.880001068","28.290000916","24.60000038147","10.380000114","2.7300000191","1.9900000095367"
"429","W229","108","119.40000153","19.799999237","19.799999237060547","55.189998627","23.159999847","24.430000305176","9.6199998856","2.5699999332","1.9500000476837"
"430","W230","117","-9","14.399999619","14.399999618530273","25.569999695","22.5","24.200000762939","9.3199996948","2.7100000381","1.9400000572205"
"431","W231","107","117","13.199999809","13.199999809265137","40.060001373","23.38999939","27.260000228882","8.6899995804","2.8299999237","2.0099999904633"
"432","W233","93","114.19999695","9.1999998093","9.199999809265137","36.400001526","24.530000687","22.409999847412","8.1700000763","2.9400000572","2.039999961853"
"433","W234","94","112.80000305","11","11","43.169998169","24.469999313","22.559999465942","8.3699998856","3.0199999809","2.0499999523163"
"434","W235","89","148.3999939","24.600000381","24.600000381469727","56.419998169","21.159999847","21.959999084473","7.6100001335","3.0999999046","1.9400000572205"
"435","W236","94","101.80000305","12.800000191","12.800000190734863","50.759998322","27.190000534","25.930000305176","10.100000381","2.8099999428","1.9500000476837"
"436","W237","105","115.80000305","20.399999619","20","72.550003052","22.870000839","28.360000610352","9.5799999237","2.4200000763","1.8700000047684"
"437","W238","82","95.400001526","14","14","36.200000763","21.170000076","23.760000228882","9.2399997711","2.6500000954","1.8300000429153"
"438","W239","99","109.80000305","23.600000381","23.600000381469727","54.409999847","19.809999466","24.920000076294","8.1899995804","2.6900000572","1.8099999427795"
"439","W240","93","111.59999847","16.399999619","16.399999618530273","45.029998779","29.030000687","23.159999847412","9.8400001526","2.7799999714","2.0199999809265"
"440","W241","102","119.19999695","17.600000381","17.600000381469727","51.509998322","24.020000458","26.780000686646","8.8500003815","3.0499999523","1.9400000572205"
"441","W242","115","106.19999695","19.600000381","19.600000381469727","44.319999695","25.569999695","24.60000038147","9.5600004196","3.0099999905","2.0199999809265"
"442","W243","98","105.59999847","11","11","53.580001831","26.25","28.729999542236","9.9899997711","2.75","1.9199999570847"
"443","W244","98","102.40000153","9.1999998093","9.199999809265137","38.069999695","26.090000153","28.219999313354","9.9399995804","2.9700000286","1.9099999666214"
"444","W245","92","121.59999847","14.399999619","10.800000190734863","12.75","18.409999847","24.10000038147","9.0399999619","2.7000000477","1.7999999523163"
"445","W246","105","151","26.399999619","26.399999618530273","51.529998779","24.879999161","21.239999771118","8.8900003433","2.8099999428","2.0899999141693"
"446","W247","92","170.19999695","15.199999809","15.199999809265137","49.590000153","24.340000153","27.379999160767","8.279999733","3.0899999142","2"
"447","W248","92","145.3999939","16.799999237","16.799999237060547","34.340000153","21.780000687","24.370000839233","8.8699998856","3.1400001049","1.9199999570847"
"448","W249","80","125.80000305","11.199999809","11.199999809265137","30.020000458","36.330001831","21.379999160767","9.6999998093","3.6400001049","2.3099999427795"
"449","W250","83","123.19999695","10","10","25.870000839","37.459999084","19.809999465942","9.7600002289","3.7799999714","2.2400000095367"
"450","W251","91","129.80000305","9.3999996185","9.399999618530273","29.239999771","25.950000763","20.700000762939","8.5","3.0799999237","1.9400000572205"
"451","W252","112","178","10.800000191","10.800000190734863","34.150001526","22.280000687","29.239999771118","9.3000001907","2.4900000095","1.8500000238419"
"452","W253","101","146.19999695","10.600000381","10.600000381469727","43.119998932","30.200000763","23.770000457764","10.039999962","3.0799999237","1.960000038147"
"453","W254","102","143.3999939","8.8000001907","8.800000190734863","33.200000763","29.239999771","24.260000228882","9.7700004578","3.1099998951","1.960000038147"
"454","W255","103","145.80000305","17","17","49.880001068","20.239999771","26.190000534058","10.029999733","1.9600000381","1.8400000333786"
"455","W256","106","160","16.399999619","16.399999618530273","28.729999542","20.040000916","25","8.2600002289","2.75","1.9900000095367"
"456","W257","102","171.6000061","7.8000001907","7.800000190734863","29.569999695","28.819999695","26.579999923706","9.75","3.4300000668","2.039999961853"
"457","W258","92","158.3999939","17.600000381","17.600000381469727","33.529998779","20.850000381","27.170000076294","8.1499996185","2.7599999905","1.960000038147"
"458","W259","96","106","11.800000191","11.800000190734863","57.479999542","26.549999237","26.559999465942","10.270000458","2.8299999237","1.960000038147"
"459","W260","90","134","8.3999996185","8.399999618530273","32.799999237","26.629999161","24.170000076294","9.0500001907","3.1600000858","2.0899999141693"
"460","W261","85","132.3999939","24.799999237","24.799999237060547","37.25","25.88999939","19.610000610352","7.5799999237","3.4600000381","2.25"
"461","W262","69","83.800003052","25.399999619","25.399999618530273","42.450000763","23.590000153","20.479999542236","7.3499999046","3.3299999237","2.0699999332428"
"462","W263","112","114.80000305","15","15","32.590000153","17.399999619","27.479999542236","8.3500003815","2.9600000381","1.8099999427795"
"463","W264","87","91.400001526","21.600000381","19.799999237060547","44.619998932","24.100000381","22.590000152588","7.9899997711","3.1300001144","2.039999961853"
"464","W265","88","120.40000153","15.399999619","15.399999618530273","43.5","21.590000153","27.299999237061","8.6000003815","2.9900000095","1.7799999713898"
"465","W266","124","132.6000061","12.600000381","12.600000381469727","-9","-9","24.569999694824","7.4099998474","2.4900000095","1.5800000429153"
"466","W267","83","114.40000153","14.699999809","14.699999809265137","49.720001221","22.590000153","24.020000457764","8.8400001526","2.6800000668","1.9800000190735"
"467","W268","89","91.400001526","22.600000381","22.600000381469727","47.520000458","23.170000076","23.719999313354","7.9000000954","3.0299999714","2"
"468","W269","88","96","14.199999809","14.199999809265137","53.080001831","21.270000458","20.530000686646","8.1000003815","2.9900000095","1.9099999666214"
"469","W270","85","99","13","13","43.209999084","19.719999313","20.739999771118","7.6799998283","2.8399999142","1.9199999570847"
"470","W271","78","95.800003052","16.600000381","16.600000381469727","48.11000061","25.209999084","22.809999465942","8.8199996948","2.9700000286","2.039999961853"
"471","W272","117","155.6000061","17.600000381","17.399999618530273","49.720001221","26.309999466","25.340000152588","8.7100000381","3.2200000286","2.0899999141693"
"472","W273","109","156.19999695","10.199999809","10.199999809265137","35.189998627","16","30.35000038147","7.4499998093","2.6700000763","1.7799999713898"
"473","W274","66","70.800003052","19","16.600000381469727","27.059999466","23.409999847","16.079999923706","7.3699998856","3.1800000668","2.1199998855591"
"474","W275","113","148.19999695","7.8000001907","7.800000190734863","28.649999619","15.640000343","26.450000762939","6.1300001144","3.1700000763","1.9800000190735"
"475","W276","109","160.19999695","17","16.600000381469727","42.409999847","23.540000916","28.379999160767","8.1700000763","3.1199998856","2.0599999427795"
"476","W277","102","142","16.799999237","16.799999237060547","32.520000458","26.75","24.440000534058","8.720000267","3.3099999428","2.039999961853"
"477","W278","103","146.6000061","16.799999237","16.799999237060547","39.450000763","26.290000916","24.459999084473","8.6700000763","3.0599999428","2"
"478","W279","103","166.6000061","12.800000191","12.800000190734863","43.340000153","22.88999939","28.579999923706","7.9899997711","3.2000000477","1.9800000190735"
"479","W280","109","145.80000305","26.399999619","24.799999237060547","49.270000458","26.530000687","22.079999923706","8.3800001144","3.3099999428","2.1500000953674"
"480","W281","105","150","19","19","23.819999695","25.829999924","27.370000839233","7.9299998283","3.7300000191","2.210000038147"
"481","W282","124","134.80000305","-9","-9","-9","-9","-9","-9","-9","-9"
"482","W283","73","68.400001526","10.399999619","9.800000190734863","11.960000038","26.88999939","17.040000915527","7.3899998665","3.7100000381","2.289999961853"
"483","W284","117","135.3999939","10","10","19","15.859999657","21.729999542236","7.8699998856","2.4600000381","1.7599999904633"
"484","W285","116","134.6000061","10.199999809","10.199999809265137","24.479999542","21.489999771","23.200000762939","8.970000267","2.9300000668","1.9400000572205"
"485","W286","103","154.80000305","24","24","31.399999619","24.260000229","22.85000038147","8.7100000381","2.9400000572","2.0799999237061"
"486","W287","100","150.19999695","15.199999809","15.199999809265137","40.880001068","22.739999771","25.379999160767","8.25","3.0699999332","2.0199999809265"
"487","W288","103","144.19999695","7.4000000954","7.400000095367432","26.149999619","32.009998322","24.559999465942","10.369999886","3.0499999523","2.1099998950958"
"488","W289","99","104.40000153","14","14","31.799999237","24.299999237","23.5","9.6099996567","2.7300000191","1.960000038147"
"489","W290","102","116.40000153","17.600000381","17.600000381469727","39.86000061","23.629999161","23.559999465942","7.5300002098","3.4200000763","2.1600000858307"
"490","W291","105","96.599998474","-9","-9","-9","-9","-9","-9","-9","-9"
"491","W292","97","164.19999695","23.600000381","23.600000381469727","38.979999542","20.559999466","22.920000076294","7.5799999237","2.7599999905","2"
"492","W293","113","83.400001526","17.600000381","17.600000381469727","41.400001526","25.959999084","23.860000610352","8.8599996567","3.1600000858","1.9900000095367"
"493","W294","104","118.80000305","-9","-9","-9","-9","-9","8.4399995804","2.4000000954","1.7999999523163"
"494","W295","106","99.599998474","24.399999619","24.399999618530273","47.319999695","22.969999313","25.219999313354","9.75","2.7000000477","1.960000038147"
"495","W296","102","138.80000305","17.399999619","17.399999618530273","34.900001526","20.370000839","24.459999084473","8.3800001144","3","1.8999999761581"
"496","W297","102","161.19999695","11.399999619","11.399999618530273","24.909999847","18.020000458","24.39999961853","7.9800000191","2.6700000763","1.8099999427795"
"497","W298","104","95.199996948","21.399999619","21.399999618530273","39.209999084","20","22.469999313354","9.4600000381","2.5299999714","1.8099999427795"
"498","W299","93","90.800003052","22.200000763","22.200000762939453","36.959999084","18.739999771","20.360000610352","7.8200001717","2.9500000477","1.9099999666214"
"499","W300","97","107.19999695","7.5999999046","7.599999904632568","29.129999161","19.469999313","24.659999847412","8.9099998474","2.3499999046","1.8300000429153"
"500","W301","105","95.599998474","20.399999619","20.399999618530273","38.479999542","23.059999466","24.200000762939","9.8699998856","2.7400000095","1.8899999856949"
"501","W302","105","166.80000305","18","18","46.069999695","25.190000534","25.930000305176","8.0699996948","3.1600000858","2.1099998950958"
"502","W303","96","157.80000305","11.399999619","11.399999618530273","32.36000061","26.790000916","23.450000762939","9.4200000763","3.2300000191","1.9099999666214"
"503","W304","117","95.800003052","13.600000381","11.399999618530273","25.069999695","17.239999771","22.809999465942","8.75","2.6400001049","1.8200000524521"
"504","W305","82","74","15.600000381","15.600000381469727","22.280000687","25.979999542","18.059999465942","7.8000001907","3.4200000763","2.210000038147"
"505","W306","119","129.6000061","15.600000381","15.600000381469727","28.409999847","19.86000061","27.219999313354","9.0399999619","2.3699998856","1.7999999523163"
"506","W307","94","101","-9","-9","-9","-9","-9","9.4200000763","2.6700000763","1.9099999666214"
"507","W308","120","109.40000153","15.800000191","15.800000190734863","30.020000458","23.559999466","24.739999771118","9.4499998093","2.6600000858","1.9900000095367"
"508","W309","120","112.19999695","25","25","50.159999847","23.850000381","24.879999160767","10.159999847","2.6400001049","1.8700000047684"
"509","W310","111","111.19999695","23.200000763","23.200000762939453","54.689998627","19.36000061","26.790000915527","8.6700000763","2.5099999905","1.8300000429153"
"510","W311","111","100.59999847","16.799999237","17","53.650001526","23.899999619","22.60000038147","9.3400001526","2.7200000286","1.9400000572205"
"511","W312","105","111.59999847","20.799999237","20.799999237060547","55.130001068","23.559999466","22.670000076294","9.5100002289","2.6800000668","1.9700000286102"
"512","W313","94","110.40000153","23.200000763","23.200000762939453","42.459999084","21.36000061","22.989999771118","9.9300003052","2.5599999428","1.8799999952316"
"513","W314","95","111.19999695","16.799999237","16.799999237060547","45.759998322","20.629999161","25","9.3500003815","2.4100000858","1.8300000429153"
"514","W315","105","102","17.799999237","17.799999237060547","29.399999619","23.799999237","22.159999847412","9.4799995422","2.6800000668","1.9900000095367"
"515","W316","92","99","21.200000763","21.200000762939453","37.400001526","25.909999847","24.309999465942","10.770000458","2.5199999809","1.960000038147"
"516","W317","106","110.40000153","16.200000763","16.200000762939453","42.61000061","24","22.739999771118","9.5900001526","2.7599999905","1.9900000095367"
"517","W318","77","139.30000305","23.799999237","23.799999237060547","61.220001221","23.020000458","23.020000457764","8.4300003052","2.8699998856","1.9800000190735"
"518","W319","127","174.19999695","6.8000001907","6.599999904632568","12.880000114","24.620000839","26.280000686646","8.3000001907","3.5799999237","2.2000000476837"
"519","W320","124","177.19999695","6.4000000954","6.400000095367432","13.069999695","26.819999695","19.950000762939","8.0200004578","3.1700000763","2.1900000572205"
"520","W321","117","160.6000061","10.800000191","10.800000190734863","30.239999771","22.659999847","24.479999542236","7.8600001335","3.3099999428","2.0699999332428"
"521","W322","93","109","12.75","12.75","36.909999847","23.370000839","25.879999160767","8.6000003815","2.6800000668","1.9400000572205"
"522","W323","115","136.3999939","8.8000001907","8.800000190734863","19.090000153","22.040000916","23.969999313354","8.6199998856","3.7599999905","2"
"523","W324","125","156","6.8000001907","6.800000190734863","20.180000305","27.600000381","28.579999923706","8.8299999237","3.7599999905","2.0799999237061"
"524","W325","117","135.80000305","9.8000001907","8.600000381469727","10.699999809","21.489999771","22.389999389648","7.1900000572","3.6099998951","2.2400000095367"
"525","W326","125","155.3999939","7.8000001907","7.800000190734863","24.959999084","28.350000381","30.229999542236","8.4399995804","3.8199999332","2.0899999141693"
"526","W327","88","89.800003052","13.800000191","13.800000190734863","35.330001831","26.129999161","20.059999465942","7.2199997902","3.2699999809","2.3199999332428"
"527","W328","91","117.40000153","8","8","7.6900000572","34.340000153","24.969999313354","10.130000114","3.7000000477","2.4000000953674"
"528","W329","107","147.3999939","9.6000003815","9.600000381469727","34.709999084","26.180000305","26.700000762939","8.4499998093","3.4400000572","2.0499999523163"
"529","W330","93","149.6000061","15.399999619","15.399999618530273","33.919998169","22.659999847","21.770000457764","8.2100000381","3.0399999619","2.0299999713898"
